rundate,RunId,RunStatus,RunScope,DataQualityStatus,IsPublishable,TenantName,SubscriptionName,ResourceId,ResourceName,ResourceType,ResourceGroup,Location,RecommendationAction,ActionLabel,SecondaryAction,Priority,Confidence,SavingsReliability,CostCoverageStatus,MetricCollectionStatus,MissingMetrics,TagOwner,MonthlyCost,CurrentSku,CurrentVCpus,CurrentMemoryGB,PowerState,Profile,IsPrimaryProfile,TargetUtilizationPct,TargetSku,TargetVCpus,TargetMemoryGB,ProjectedPeakPct,MonthlySavings,OfficialConservativeSavings,PerformanceRisk,Status
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-034,/subscriptions/6fa60502-dfe2-566b-9a0b-9aba1bfe1c73/resourceGroups/rg-shared-0020/providers/microsoft.dbformysql/servers/databases/mysql-database-0007-00534,mysql-database-0007-00534,microsoft.dbformysql/servers/databases,rg-shared-0020,centralus,Evaluate-Idle,Evaluate idle resource,Downsize,LOW,MEDIUM,HEURISTIC,FULL,COMPLETE,,payments,8827.90,Standard_D4s_v5,4,16.0,,Aggressive,false,80,Mock_1vCPU_4GB,1,4.0,80.4,1186.47,0.0,High,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-039,/subscriptions/ad826f03-e579-575c-8c49-f9694fdd4408/resourceGroups/rg-qa-0139/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0001-00539,postgresql-flexible-serv-0001-00539,microsoft.dbforpostgresql/flexibleservers,rg-qa-0139,southeastasia,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",integration,29408.16,S3,4,7.0,,Conservative,true,65,Mock_2vCPU_3GB,2,3.5,71.9,4809.43,4809.43,Low,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-039,/subscriptions/ad826f03-e579-575c-8c49-f9694fdd4408/resourceGroups/rg-qa-0139/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0001-00539,postgresql-flexible-serv-0001-00539,microsoft.dbforpostgresql/flexibleservers,rg-qa-0139,southeastasia,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",integration,29408.16,S3,4,7.0,,Moderate,false,72,Mock_2vCPU_3GB,2,3.5,81.9,6011.79,0.0,Medium,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-039,/subscriptions/ad826f03-e579-575c-8c49-f9694fdd4408/resourceGroups/rg-qa-0139/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0001-00539,postgresql-flexible-serv-0001-00539,microsoft.dbforpostgresql/flexibleservers,rg-qa-0139,southeastasia,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",integration,29408.16,S3,4,7.0,,Aggressive,false,80,Mock_1vCPU_1GB,1,1.8,89.1,7481.34,0.0,High,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-042,/subscriptions/f5560299-835e-50a4-968d-62db3736e501/resourceGroups/rg-nonprod-0142/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0004-00542,postgresql-flexible-serv-0004-00542,microsoft.dbforpostgresql/flexibleservers,rg-nonprod-0142,westus3,Evaluate-Idle,Evaluate idle resource,,MEDIUM,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",analytics,5501.78,Standard_D4s_v5,4,16.0,,Conservative,true,65,Mock_2vCPU_8GB,2,8.0,65.7,1326.14,1326.14,Low,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-042,/subscriptions/f5560299-835e-50a4-968d-62db3736e501/resourceGroups/rg-nonprod-0142/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0004-00542,postgresql-flexible-serv-0004-00542,microsoft.dbforpostgresql/flexibleservers,rg-nonprod-0142,westus3,Evaluate-Idle,Evaluate idle resource,,MEDIUM,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",analytics,5501.78,Standard_D4s_v5,4,16.0,,Moderate,false,72,Mock_2vCPU_8GB,2,8.0,83.8,1657.67,0.0,Medium,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-042,/subscriptions/f5560299-835e-50a4-968d-62db3736e501/resourceGroups/rg-nonprod-0142/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0004-00542,postgresql-flexible-serv-0004-00542,microsoft.dbforpostgresql/flexibleservers,rg-nonprod-0142,westus3,Evaluate-Idle,Evaluate idle resource,,MEDIUM,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",analytics,5501.78,Standard_D4s_v5,4,16.0,,Aggressive,false,80,Mock_1vCPU_4GB,1,4.0,78.7,2062.88,0.0,High,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-043,/subscriptions/692f1fe2-cf19-5ee3-9dff-cb49d5abde24/resourceGroups/rg-dev-0143/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0005-00543,postgresql-flexible-serv-0005-00543,microsoft.dbforpostgresql/flexibleservers,rg-dev-0143,southeastasia,Review-Utilization,Review utilization,,MEDIUM,LOW,HEURISTIC,FULL,COMPLETE,,core-services,8193.62,GP_Gen5_8,8,40.0,,Conservative,true,65,Mock_4vCPU_20GB,4,20.0,63.2,2451.18,2451.18,Low,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-043,/subscriptions/692f1fe2-cf19-5ee3-9dff-cb49d5abde24/resourceGroups/rg-dev-0143/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0005-00543,postgresql-flexible-serv-0005-00543,microsoft.dbforpostgresql/flexibleservers,rg-dev-0143,southeastasia,Review-Utilization,Review utilization,,MEDIUM,LOW,HEURISTIC,FULL,COMPLETE,,core-services,8193.62,GP_Gen5_8,8,40.0,,Moderate,false,72,Mock_4vCPU_20GB,4,20.0,73.6,3063.97,0.0,Medium,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-043,/subscriptions/692f1fe2-cf19-5ee3-9dff-cb49d5abde24/resourceGroups/rg-dev-0143/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0005-00543,postgresql-flexible-serv-0005-00543,microsoft.dbforpostgresql/flexibleservers,rg-dev-0143,southeastasia,Review-Utilization,Review utilization,,MEDIUM,LOW,HEURISTIC,FULL,COMPLETE,,core-services,8193.62,GP_Gen5_8,8,40.0,,Aggressive,false,80,Mock_2vCPU_10GB,2,10.0,81.8,3812.94,0.0,High,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-046,/subscriptions/d3ad2135-090e-59d6-8b18-b1c77eb6f271/resourceGroups/rg-shared-0136/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0008-00546,postgresql-flexible-serv-0008-00546,microsoft.dbforpostgresql/flexibleservers,rg-shared-0136,australiaeast,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4,Metric5",customer-experience,21598.84,S3,4,7.0,,Conservative,true,65,Mock_2vCPU_3GB,2,3.5,67.8,5051.35,5051.35,Low,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-046,/subscriptions/d3ad2135-090e-59d6-8b18-b1c77eb6f271/resourceGroups/rg-shared-0136/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0008-00546,postgresql-flexible-serv-0008-00546,microsoft.dbforpostgresql/flexibleservers,rg-shared-0136,australiaeast,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4,Metric5",customer-experience,21598.84,S3,4,7.0,,Moderate,false,72,Mock_2vCPU_3GB,2,3.5,73.2,6314.19,0.0,Medium,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-046,/subscriptions/d3ad2135-090e-59d6-8b18-b1c77eb6f271/resourceGroups/rg-shared-0136/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0008-00546,postgresql-flexible-serv-0008-00546,microsoft.dbforpostgresql/flexibleservers,rg-shared-0136,australiaeast,Evaluate-Idle,Evaluate idle resource,Downsize,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4,Metric5",customer-experience,21598.84,S3,4,7.0,,Aggressive,false,80,Mock_1vCPU_1GB,1,1.8,84.5,7857.66,0.0,High,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-047,/subscriptions/4debfaff-31ab-52ff-84df-af4ec6f2856b/resourceGroups/rg-shared-0079/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0009-00547,postgresql-flexible-serv-0009-00547,microsoft.dbforpostgresql/flexibleservers,rg-shared-0079,eastus,Evaluate-Idle,Evaluate idle resource,,LOW,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,customer-experience,2362.34,GP_Gen5_8,8,40.0,,Conservative,true,65,Mock_4vCPU_20GB,4,20.0,64.9,343.51,343.51,Low,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-047,/subscriptions/4debfaff-31ab-52ff-84df-af4ec6f2856b/resourceGroups/rg-shared-0079/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0009-00547,postgresql-flexible-serv-0009-00547,microsoft.dbforpostgresql/flexibleservers,rg-shared-0079,eastus,Evaluate-Idle,Evaluate idle resource,,LOW,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,customer-experience,2362.34,GP_Gen5_8,8,40.0,,Moderate,false,72,Mock_4vCPU_20GB,4,20.0,81.5,429.39,0.0,Medium,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,SUMMIT-ENTERPRISE,SUB-SUMMIT-047,/subscriptions/4debfaff-31ab-52ff-84df-af4ec6f2856b/resourceGroups/rg-shared-0079/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0009-00547,postgresql-flexible-serv-0009-00547,microsoft.dbforpostgresql/flexibleservers,rg-shared-0079,eastus,Evaluate-Idle,Evaluate idle resource,,LOW,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,customer-experience,2362.34,GP_Gen5_8,8,40.0,,Aggressive,false,80,Mock_2vCPU_10GB,2,10.0,76.9,534.35,0.0,High,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-004,/subscriptions/2a5fe2e7-3fb4-55ef-96f2-29e8e7be35b6/resourceGroups/rg-shared-0080/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0016-00554,postgresql-flexible-serv-0016-00554,microsoft.dbforpostgresql/flexibleservers,rg-shared-0080,uksouth,Review-Utilization,Review utilization,,LOW,MEDIUM,PRICED,FULL,COMPLETE,,cloud-platform,740.93,Standard_D8s_v5,8,32.0,,Conservative,true,65,Mock_4vCPU_16GB,4,16.0,74.9,160.36,160.36,Low,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-004,/subscriptions/2a5fe2e7-3fb4-55ef-96f2-29e8e7be35b6/resourceGroups/rg-shared-0080/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0016-00554,postgresql-flexible-serv-0016-00554,microsoft.dbforpostgresql/flexibleservers,rg-shared-0080,uksouth,Review-Utilization,Review utilization,,LOW,MEDIUM,PRICED,FULL,COMPLETE,,cloud-platform,740.93,Standard_D8s_v5,8,32.0,,Moderate,false,72,Mock_4vCPU_16GB,4,16.0,67.8,200.45,0.0,Medium,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-004,/subscriptions/2a5fe2e7-3fb4-55ef-96f2-29e8e7be35b6/resourceGroups/rg-shared-0080/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0016-00554,postgresql-flexible-serv-0016-00554,microsoft.dbforpostgresql/flexibleservers,rg-shared-0080,uksouth,Review-Utilization,Review utilization,,LOW,MEDIUM,PRICED,FULL,COMPLETE,,cloud-platform,740.93,Standard_D8s_v5,8,32.0,,Aggressive,false,80,Mock_2vCPU_8GB,2,8.0,76.0,249.45,0.0,High,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-011,/subscriptions/0b5cb0eb-cd46-5387-8b25-cc02962a4039/resourceGroups/rg-shared-0081/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0023-00561,postgresql-flexible-serv-0023-00561,microsoft.dbforpostgresql/flexibleservers,rg-shared-0081,westus3,Optimize-Tier,Optimize service tier,,LOW,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2",core-services,389.17,Standard_D8s_v5,8,32.0,,Conservative,true,65,Mock_4vCPU_16GB,4,16.0,70.2,98.42,98.42,Low,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-011,/subscriptions/0b5cb0eb-cd46-5387-8b25-cc02962a4039/resourceGroups/rg-shared-0081/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0023-00561,postgresql-flexible-serv-0023-00561,microsoft.dbforpostgresql/flexibleservers,rg-shared-0081,westus3,Optimize-Tier,Optimize service tier,,LOW,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2",core-services,389.17,Standard_D8s_v5,8,32.0,,Moderate,false,72,Mock_4vCPU_16GB,4,16.0,70.8,123.02,0.0,Medium,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-011,/subscriptions/0b5cb0eb-cd46-5387-8b25-cc02962a4039/resourceGroups/rg-shared-0081/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0023-00561,postgresql-flexible-serv-0023-00561,microsoft.dbforpostgresql/flexibleservers,rg-shared-0081,westus3,Optimize-Tier,Optimize service tier,,LOW,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2",core-services,389.17,Standard_D8s_v5,8,32.0,,Aggressive,false,80,Mock_2vCPU_8GB,2,8.0,80.6,153.09,0.0,High,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-012,/subscriptions/1846a531-5460-537a-a59d-672f3975519c/resourceGroups/rg-nonprod-0162/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0024-00562,postgresql-flexible-serv-0024-00562,microsoft.dbforpostgresql/flexibleservers,rg-nonprod-0162,eastus2,Review-Utilization,Review utilization,,HIGH,HIGH,HEURISTIC,FULL,PARTIAL,Metric1,operations,11925.17,GP_Gen5_8,8,40.0,,Conservative,true,65,Mock_4vCPU_20GB,4,20.0,63.0,3213.74,3213.74,Low,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-012,/subscriptions/1846a531-5460-537a-a59d-672f3975519c/resourceGroups/rg-nonprod-0162/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0024-00562,postgresql-flexible-serv-0024-00562,microsoft.dbforpostgresql/flexibleservers,rg-nonprod-0162,eastus2,Review-Utilization,Review utilization,,HIGH,HIGH,HEURISTIC,FULL,PARTIAL,Metric1,operations,11925.17,GP_Gen5_8,8,40.0,,Moderate,false,72,Mock_4vCPU_20GB,4,20.0,77.2,4017.18,0.0,Medium,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-012,/subscriptions/1846a531-5460-537a-a59d-672f3975519c/resourceGroups/rg-nonprod-0162/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0024-00562,postgresql-flexible-serv-0024-00562,microsoft.dbforpostgresql/flexibleservers,rg-nonprod-0162,eastus2,Review-Utilization,Review utilization,,HIGH,HIGH,HEURISTIC,FULL,PARTIAL,Metric1,operations,11925.17,GP_Gen5_8,8,40.0,,Aggressive,false,80,Mock_2vCPU_10GB,2,10.0,75.7,4999.15,0.0,High,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-015,/subscriptions/668d1173-0893-52a2-9692-b3f4a350cdf9/resourceGroups/rg-stage-0165/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0027-00565,postgresql-flexible-serv-0027-00565,microsoft.dbforpostgresql/flexibleservers,rg-stage-0165,uksouth,Evaluate-Idle,Evaluate idle resource,,LOW,MEDIUM,PRICED,FULL,PARTIAL,Metric1,commerce,4611.98,Standard_D4s_v5,4,16.0,,Conservative,true,65,Mock_2vCPU_8GB,2,8.0,71.1,398.48,398.48,Low,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-015,/subscriptions/668d1173-0893-52a2-9692-b3f4a350cdf9/resourceGroups/rg-stage-0165/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0027-00565,postgresql-flexible-serv-0027-00565,microsoft.dbforpostgresql/flexibleservers,rg-stage-0165,uksouth,Evaluate-Idle,Evaluate idle resource,,LOW,MEDIUM,PRICED,FULL,PARTIAL,Metric1,commerce,4611.98,Standard_D4s_v5,4,16.0,,Moderate,false,72,Mock_2vCPU_8GB,2,8.0,66.5,498.09,0.0,Medium,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-015,/subscriptions/668d1173-0893-52a2-9692-b3f4a350cdf9/resourceGroups/rg-stage-0165/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0027-00565,postgresql-flexible-serv-0027-00565,microsoft.dbforpostgresql/flexibleservers,rg-stage-0165,uksouth,Evaluate-Idle,Evaluate idle resource,,LOW,MEDIUM,PRICED,FULL,PARTIAL,Metric1,commerce,4611.98,Standard_D4s_v5,4,16.0,,Aggressive,false,80,Mock_1vCPU_4GB,1,4.0,80.4,619.85,0.0,High,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-020,/subscriptions/4a0fcee8-d506-5803-a809-5a9fbd7e2293/resourceGroups/rg-stage-0170/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0032-00570,postgresql-flexible-serv-0032-00570,microsoft.dbforpostgresql/flexibleservers,rg-stage-0170,brazilsouth,Optimize-Tier,Optimize service tier,,HIGH,LOW,PRICED,FULL,COMPLETE,,infrastructure,16390.02,P1v3,2,8.0,,Conservative,true,65,Mock_1vCPU_4GB,1,4.0,73.8,4538.94,4538.94,Low,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-020,/subscriptions/4a0fcee8-d506-5803-a809-5a9fbd7e2293/resourceGroups/rg-stage-0170/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0032-00570,postgresql-flexible-serv-0032-00570,microsoft.dbforpostgresql/flexibleservers,rg-stage-0170,brazilsouth,Optimize-Tier,Optimize service tier,,HIGH,LOW,PRICED,FULL,COMPLETE,,infrastructure,16390.02,P1v3,2,8.0,,Moderate,false,72,Mock_1vCPU_4GB,1,4.0,66.7,5673.67,0.0,Medium,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-020,/subscriptions/4a0fcee8-d506-5803-a809-5a9fbd7e2293/resourceGroups/rg-stage-0170/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0032-00570,postgresql-flexible-serv-0032-00570,microsoft.dbforpostgresql/flexibleservers,rg-stage-0170,brazilsouth,Optimize-Tier,Optimize service tier,,HIGH,LOW,PRICED,FULL,COMPLETE,,infrastructure,16390.02,P1v3,2,8.0,,Aggressive,false,80,Mock_1vCPU_2GB,1,2.0,83.0,7060.57,0.0,High,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-022,/subscriptions/779f340a-0f4a-57b3-b268-97a0cc03497d/resourceGroups/rg-nonprod-0172/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0034-00572,postgresql-flexible-serv-0034-00572,microsoft.dbforpostgresql/flexibleservers,rg-nonprod-0172,westeurope,Downsize,Downsize resource,,MEDIUM,HIGH,HEURISTIC,FULL,COMPLETE,,customer-experience,15735.15,S3,4,7.0,,Conservative,true,65,Mock_2vCPU_3GB,2,3.5,69.9,1814.52,1814.52,Low,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-022,/subscriptions/779f340a-0f4a-57b3-b268-97a0cc03497d/resourceGroups/rg-nonprod-0172/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0034-00572,postgresql-flexible-serv-0034-00572,microsoft.dbforpostgresql/flexibleservers,rg-nonprod-0172,westeurope,Downsize,Downsize resource,,MEDIUM,HIGH,HEURISTIC,FULL,COMPLETE,,customer-experience,15735.15,S3,4,7.0,,Moderate,false,72,Mock_2vCPU_3GB,2,3.5,74.7,2268.15,0.0,Medium,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-022,/subscriptions/779f340a-0f4a-57b3-b268-97a0cc03497d/resourceGroups/rg-nonprod-0172/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0034-00572,postgresql-flexible-serv-0034-00572,microsoft.dbforpostgresql/flexibleservers,rg-nonprod-0172,westeurope,Downsize,Downsize resource,,MEDIUM,HIGH,HEURISTIC,FULL,COMPLETE,,customer-experience,15735.15,S3,4,7.0,,Aggressive,false,80,Mock_1vCPU_1GB,1,1.8,74.5,2822.59,0.0,High,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-025,/subscriptions/02d672b2-ec5f-5e9c-9853-582f13a95433/resourceGroups/rg-stage-0175/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0037-00575,postgresql-flexible-serv-0037-00575,microsoft.dbforpostgresql/flexibleservers,rg-stage-0175,westeurope,Review-Utilization,Review utilization,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,Metric1,digital-channels,4128.02,GP_Gen5_8,8,40.0,,Conservative,true,65,Mock_4vCPU_20GB,4,20.0,71.5,928.92,928.92,Low,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-025,/subscriptions/02d672b2-ec5f-5e9c-9853-582f13a95433/resourceGroups/rg-stage-0175/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0037-00575,postgresql-flexible-serv-0037-00575,microsoft.dbforpostgresql/flexibleservers,rg-stage-0175,westeurope,Review-Utilization,Review utilization,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,Metric1,digital-channels,4128.02,GP_Gen5_8,8,40.0,,Moderate,false,72,Mock_4vCPU_20GB,4,20.0,73.8,1161.15,0.0,Medium,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-025,/subscriptions/02d672b2-ec5f-5e9c-9853-582f13a95433/resourceGroups/rg-stage-0175/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0037-00575,postgresql-flexible-serv-0037-00575,microsoft.dbforpostgresql/flexibleservers,rg-stage-0175,westeurope,Review-Utilization,Review utilization,,MEDIUM,MEDIUM,PRICED,FULL,PARTIAL,Metric1,digital-channels,4128.02,GP_Gen5_8,8,40.0,,Aggressive,false,80,Mock_2vCPU_10GB,2,10.0,79.3,1444.99,0.0,High,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-026,/subscriptions/8f4f6de0-a4a8-57b9-8cde-c2d039194014/resourceGroups/rg-shared-0026/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0038-00576,postgresql-flexible-serv-0038-00576,microsoft.dbforpostgresql/flexibleservers,rg-shared-0026,westeurope,Review-Utilization,Review utilization,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",operations,35471.94,Standard_D4s_v5,4,16.0,,Conservative,true,65,Mock_2vCPU_8GB,2,8.0,62.0,9022.59,9022.59,Low,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-026,/subscriptions/8f4f6de0-a4a8-57b9-8cde-c2d039194014/resourceGroups/rg-shared-0026/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0038-00576,postgresql-flexible-serv-0038-00576,microsoft.dbforpostgresql/flexibleservers,rg-shared-0026,westeurope,Review-Utilization,Review utilization,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",operations,35471.94,Standard_D4s_v5,4,16.0,,Moderate,false,72,Mock_2vCPU_8GB,2,8.0,80.4,11278.24,0.0,Medium,RESOLVED
2026-09-12,run-20260912-official-001,SUCCEEDED,FULL,OK,true,ORBITAL-SYSTEMS,SUB-ORBITAL-026,/subscriptions/8f4f6de0-a4a8-57b9-8cde-c2d039194014/resourceGroups/rg-shared-0026/providers/microsoft.dbforpostgresql/flexibleservers/postgresql-flexible-serv-0038-00576,postgresql-flexible-serv-0038-00576,microsoft.dbforpostgresql/flexibleservers,rg-shared-0026,westeurope,Review-Utilization,Review utilization,,HIGH,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",operations,35471.94,Standard_D4s_v5,4,16.0,,Aggressive,false,80,Mock_1vCPU_4GB,1,4.0,86.6,14035.15,0.0,High,RESOLVED
