rundate,RunId,TenantName,SubscriptionName,ResourceId,ResourceName,ResourceType,ResourceGroup,Location,RecommendationAction,ActionLabel,ActionSummary,SecondaryAction,SecondaryActionLabel,Priority,Confidence,SavingsReliability,CostCoverageStatus,MetricCollectionStatus,MissingMetrics,TagOwner,TagApplication,TagEnvironment,TagCostCenter,MonthlyCost,CurrentSku,CurrentVCpus,CurrentMemoryGB,PowerState,Profile,IsPrimaryProfile,TargetUtilizationPct,TargetSku,TargetVCpus,TargetMemoryGB,ProjectedPeakPct,MonthlySavings,OfficialConservativeSavings,PerformanceRisk,Status
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-07,/subscriptions/00000017-0017-4017-8017-000000000017/resourceGroups/rg-dev-047/providers/microsoft.logic/workflows/logic-apps-011,logic-apps-011,microsoft.logic/workflows,rg-dev-047,brazilsouth,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,HEURISTIC,FULL,PARTIAL,Metric1,cloud-platform,reporting,dev,CC1007,1075.08,GP_Gen5_8,8,40.0,,Moderate,False,72,Mock_4vCPU_20GB,4,20.0,83.7,227.54,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-07,/subscriptions/00000017-0017-4017-8017-000000000017/resourceGroups/rg-dev-047/providers/microsoft.logic/workflows/logic-apps-011,logic-apps-011,microsoft.logic/workflows,rg-dev-047,brazilsouth,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,HEURISTIC,FULL,PARTIAL,Metric1,cloud-platform,reporting,dev,CC1007,1075.08,GP_Gen5_8,8,40.0,,Aggressive,False,80,Mock_2vCPU_10GB,2,10.0,88.8,285.75,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-04,/subscriptions/00000004-0004-4004-8004-000000000004/resourceGroups/rg-nonprod-034/providers/microsoft.logic/workflows/logic-apps-012,logic-apps-012,microsoft.logic/workflows,rg-nonprod-034,centralus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,HIGH,UNPRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",digital-channels,api-hub,nonprod,CC1004,3454.36,Standard_D2s_v5,2,8.0,,Conservative,True,65,Mock_1vCPU_4GB,1,4.0,70.2,362.71,362.71,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-04,/subscriptions/00000004-0004-4004-8004-000000000004/resourceGroups/rg-nonprod-034/providers/microsoft.logic/workflows/logic-apps-012,logic-apps-012,microsoft.logic/workflows,rg-nonprod-034,centralus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,HIGH,UNPRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",digital-channels,api-hub,nonprod,CC1004,3454.36,Standard_D2s_v5,2,8.0,,Moderate,False,72,Mock_1vCPU_4GB,1,4.0,65.8,445.61,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-04,/subscriptions/00000004-0004-4004-8004-000000000004/resourceGroups/rg-nonprod-034/providers/microsoft.logic/workflows/logic-apps-012,logic-apps-012,microsoft.logic/workflows,rg-nonprod-034,centralus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,HIGH,UNPRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",digital-channels,api-hub,nonprod,CC1004,3454.36,Standard_D2s_v5,2,8.0,,Aggressive,False,80,Mock_1vCPU_2GB,1,2.0,82.9,559.61,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-05,/subscriptions/00000015-0015-4015-8015-000000000015/resourceGroups/rg-prod-045/providers/microsoft.logic/workflows/logic-apps-013,logic-apps-013,microsoft.logic/workflows,rg-prod-045,eastus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,HEURISTIC,FULL,COMPLETE,,core-banking,risk,prod,CC1008,953.0,P1v3,2,8.0,,Conservative,True,65,Mock_1vCPU_4GB,1,4.0,59.0,202.29,202.29,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-05,/subscriptions/00000015-0015-4015-8015-000000000015/resourceGroups/rg-prod-045/providers/microsoft.logic/workflows/logic-apps-013,logic-apps-013,microsoft.logic/workflows,rg-prod-045,eastus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,HEURISTIC,FULL,COMPLETE,,core-banking,risk,prod,CC1008,953.0,P1v3,2,8.0,,Moderate,False,72,Mock_1vCPU_4GB,1,4.0,81.4,248.52,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-05,/subscriptions/00000015-0015-4015-8015-000000000015/resourceGroups/rg-prod-045/providers/microsoft.logic/workflows/logic-apps-013,logic-apps-013,microsoft.logic/workflows,rg-prod-045,eastus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,HEURISTIC,FULL,COMPLETE,,core-banking,risk,prod,CC1008,953.0,P1v3,2,8.0,,Aggressive,False,80,Mock_1vCPU_2GB,1,2.0,86.9,312.1,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-10,/subscriptions/00000010-0010-4010-8010-000000000010/resourceGroups/rg-nonprod-010/providers/microsoft.logic/workflows/logic-apps-014,logic-apps-014,microsoft.logic/workflows,rg-nonprod-010,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",cloud-platform,analytics,nonprod,CC1004,236.01,GP_Gen5_4,4,20.0,,Conservative,True,65,Mock_2vCPU_10GB,2,10.0,70.4,42.08,42.08,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-10,/subscriptions/00000010-0010-4010-8010-000000000010/resourceGroups/rg-nonprod-010/providers/microsoft.logic/workflows/logic-apps-014,logic-apps-014,microsoft.logic/workflows,rg-nonprod-010,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",cloud-platform,analytics,nonprod,CC1004,236.01,GP_Gen5_4,4,20.0,,Moderate,False,72,Mock_2vCPU_10GB,2,10.0,70.8,51.7,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-10,/subscriptions/00000010-0010-4010-8010-000000000010/resourceGroups/rg-nonprod-010/providers/microsoft.logic/workflows/logic-apps-014,logic-apps-014,microsoft.logic/workflows,rg-nonprod-010,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,MEDIUM,PRICED,FULL,PARTIAL,"Metric1,Metric2",cloud-platform,analytics,nonprod,CC1004,236.01,GP_Gen5_4,4,20.0,,Aggressive,False,80,Mock_1vCPU_5GB,1,5.0,84.2,64.93,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-01,/subscriptions/00000021-0021-4021-8021-000000000021/resourceGroups/rg-prod-021/providers/microsoft.logic/workflows/logic-apps-015,logic-apps-015,microsoft.logic/workflows,rg-prod-021,centralus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,LOW,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",core-banking,customer360,prod,CC1008,1465.77,GP_Gen5_4,4,20.0,,Conservative,True,65,Mock_2vCPU_10GB,2,10.0,70.2,304.79,304.79,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-01,/subscriptions/00000021-0021-4021-8021-000000000021/resourceGroups/rg-prod-021/providers/microsoft.logic/workflows/logic-apps-015,logic-apps-015,microsoft.logic/workflows,rg-prod-021,centralus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,LOW,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",core-banking,customer360,prod,CC1008,1465.77,GP_Gen5_4,4,20.0,,Moderate,False,72,Mock_2vCPU_10GB,2,10.0,66.4,374.45,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-01,/subscriptions/00000021-0021-4021-8021-000000000021/resourceGroups/rg-prod-021/providers/microsoft.logic/workflows/logic-apps-015,logic-apps-015,microsoft.logic/workflows,rg-prod-021,centralus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,LOW,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3,Metric4",core-banking,customer360,prod,CC1008,1465.77,GP_Gen5_4,4,20.0,,Aggressive,False,80,Mock_1vCPU_5GB,1,5.0,78.9,470.24,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-03,/subscriptions/00000003-0003-4003-8003-000000000003/resourceGroups/rg-prod-033/providers/microsoft.logic/workflows/logic-apps-019,logic-apps-019,microsoft.logic/workflows,rg-prod-033,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,MEDIUM,HEURISTIC,FULL,COMPLETE,,payments,payments,prod,CC1006,1656.06,GP_Gen5_4,4,20.0,,Conservative,True,65,Mock_2vCPU_10GB,2,10.0,61.8,364.4,364.4,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-03,/subscriptions/00000003-0003-4003-8003-000000000003/resourceGroups/rg-prod-033/providers/microsoft.logic/workflows/logic-apps-019,logic-apps-019,microsoft.logic/workflows,rg-prod-033,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,MEDIUM,HEURISTIC,FULL,COMPLETE,,payments,payments,prod,CC1006,1656.06,GP_Gen5_4,4,20.0,,Moderate,False,72,Mock_2vCPU_10GB,2,10.0,77.2,447.69,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-03,/subscriptions/00000003-0003-4003-8003-000000000003/resourceGroups/rg-prod-033/providers/microsoft.logic/workflows/logic-apps-019,logic-apps-019,microsoft.logic/workflows,rg-prod-033,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,MEDIUM,HEURISTIC,FULL,COMPLETE,,payments,payments,prod,CC1006,1656.06,GP_Gen5_4,4,20.0,,Aggressive,False,80,Mock_1vCPU_5GB,1,5.0,87.3,562.22,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-04,/subscriptions/00000024-0024-4024-8024-000000000024/resourceGroups/rg-qa-024/providers/microsoft.logic/workflows/logic-apps-021,logic-apps-021,microsoft.logic/workflows,rg-qa-024,westeurope,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,LOW,HIGH,HEURISTIC,FULL,COMPLETE,,cloud-platform,payments,qa,CC1004,3265.51,Standard_D4s_v5,4,16.0,,Conservative,True,65,Mock_2vCPU_8GB,2,8.0,61.1,305.98,305.98,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-04,/subscriptions/00000024-0024-4024-8024-000000000024/resourceGroups/rg-qa-024/providers/microsoft.logic/workflows/logic-apps-021,logic-apps-021,microsoft.logic/workflows,rg-qa-024,westeurope,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,LOW,HIGH,HEURISTIC,FULL,COMPLETE,,cloud-platform,payments,qa,CC1004,3265.51,Standard_D4s_v5,4,16.0,,Moderate,False,72,Mock_2vCPU_8GB,2,8.0,81.5,375.91,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-04,/subscriptions/00000024-0024-4024-8024-000000000024/resourceGroups/rg-qa-024/providers/microsoft.logic/workflows/logic-apps-021,logic-apps-021,microsoft.logic/workflows,rg-qa-024,westeurope,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,LOW,HIGH,HEURISTIC,FULL,COMPLETE,,cloud-platform,payments,qa,CC1004,3265.51,Standard_D4s_v5,4,16.0,,Aggressive,False,80,Mock_1vCPU_4GB,1,4.0,85.3,472.08,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-03,/subscriptions/00000003-0003-4003-8003-000000000003/resourceGroups/rg-prod-033/providers/microsoft.logic/workflows/logic-apps-022,logic-apps-022,microsoft.logic/workflows,rg-prod-033,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,cloud-platform,api-hub,prod,CC1004,3859.78,Standard_D4s_v5,4,16.0,,Conservative,True,65,Mock_2vCPU_8GB,2,8.0,76.5,524.58,524.58,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-03,/subscriptions/00000003-0003-4003-8003-000000000003/resourceGroups/rg-prod-033/providers/microsoft.logic/workflows/logic-apps-022,logic-apps-022,microsoft.logic/workflows,rg-prod-033,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,cloud-platform,api-hub,prod,CC1004,3859.78,Standard_D4s_v5,4,16.0,,Moderate,False,72,Mock_2vCPU_8GB,2,8.0,71.6,644.48,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-03,/subscriptions/00000003-0003-4003-8003-000000000003/resourceGroups/rg-prod-033/providers/microsoft.logic/workflows/logic-apps-022,logic-apps-022,microsoft.logic/workflows,rg-prod-033,eastus,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,MEDIUM,HEURISTIC,FULL,PARTIAL,Metric1,cloud-platform,api-hub,prod,CC1004,3859.78,Standard_D4s_v5,4,16.0,,Aggressive,False,80,Mock_1vCPU_4GB,1,4.0,79.1,809.35,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-03,/subscriptions/00000023-0023-4023-8023-000000000023/resourceGroups/rg-dev-023/providers/microsoft.logic/workflows/logic-apps-023,logic-apps-023,microsoft.logic/workflows,rg-dev-023,eastus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,PRICED,FULL,COMPLETE,,cloud-platform,identity,dev,CC1007,1862.49,Standard_D4s_v5,4,16.0,,Conservative,True,65,Mock_2vCPU_8GB,2,8.0,63.6,345.25,345.25,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-03,/subscriptions/00000023-0023-4023-8023-000000000023/resourceGroups/rg-dev-023/providers/microsoft.logic/workflows/logic-apps-023,logic-apps-023,microsoft.logic/workflows,rg-dev-023,eastus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,PRICED,FULL,COMPLETE,,cloud-platform,identity,dev,CC1007,1862.49,Standard_D4s_v5,4,16.0,,Moderate,False,72,Mock_2vCPU_8GB,2,8.0,74.1,424.17,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-03,/subscriptions/00000023-0023-4023-8023-000000000023/resourceGroups/rg-dev-023/providers/microsoft.logic/workflows/logic-apps-023,logic-apps-023,microsoft.logic/workflows,rg-dev-023,eastus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,PRICED,FULL,COMPLETE,,cloud-platform,identity,dev,CC1007,1862.49,Standard_D4s_v5,4,16.0,,Aggressive,False,80,Mock_1vCPU_4GB,1,4.0,89.7,532.68,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-03,/subscriptions/00000013-0013-4013-8013-000000000013/resourceGroups/rg-prod-013/providers/microsoft.logic/workflows/logic-apps-025,logic-apps-025,microsoft.logic/workflows,rg-prod-013,northeurope,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,PRICED,FULL,COMPLETE,,data-ai,customer360,prod,CC1011,3468.88,GP_Gen5_8,8,40.0,,Conservative,True,65,Mock_4vCPU_20GB,4,20.0,58.9,421.49,421.49,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-03,/subscriptions/00000013-0013-4013-8013-000000000013/resourceGroups/rg-prod-013/providers/microsoft.logic/workflows/logic-apps-025,logic-apps-025,microsoft.logic/workflows,rg-prod-013,northeurope,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,PRICED,FULL,COMPLETE,,data-ai,customer360,prod,CC1011,3468.88,GP_Gen5_8,8,40.0,,Moderate,False,72,Mock_4vCPU_20GB,4,20.0,81.8,517.83,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-03,/subscriptions/00000013-0013-4013-8013-000000000013/resourceGroups/rg-prod-013/providers/microsoft.logic/workflows/logic-apps-025,logic-apps-025,microsoft.logic/workflows,rg-prod-013,northeurope,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,LOW,HIGH,PRICED,FULL,COMPLETE,,data-ai,customer360,prod,CC1011,3468.88,GP_Gen5_8,8,40.0,,Aggressive,False,80,Mock_2vCPU_10GB,2,10.0,78.7,650.3,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-01,/subscriptions/00000021-0021-4021-8021-000000000021/resourceGroups/rg-prod-021/providers/microsoft.logic/workflows/logic-apps-028,logic-apps-028,microsoft.logic/workflows,rg-prod-021,brazilsouth,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,LOW,PRICED,FULL,COMPLETE,,payments,identity,prod,CC1008,763.72,P1v3,2,8.0,,Conservative,True,65,Mock_1vCPU_4GB,1,4.0,69.9,95.35,95.35,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-01,/subscriptions/00000021-0021-4021-8021-000000000021/resourceGroups/rg-prod-021/providers/microsoft.logic/workflows/logic-apps-028,logic-apps-028,microsoft.logic/workflows,rg-prod-021,brazilsouth,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,LOW,PRICED,FULL,COMPLETE,,payments,identity,prod,CC1008,763.72,P1v3,2,8.0,,Moderate,False,72,Mock_1vCPU_4GB,1,4.0,71.6,117.14,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-01,/subscriptions/00000021-0021-4021-8021-000000000021/resourceGroups/rg-prod-021/providers/microsoft.logic/workflows/logic-apps-028,logic-apps-028,microsoft.logic/workflows,rg-prod-021,brazilsouth,Downsize,Downsize resource,Rightsize based on sustained utilization,,,LOW,LOW,PRICED,FULL,COMPLETE,,payments,identity,prod,CC1008,763.72,P1v3,2,8.0,,Aggressive,False,80,Mock_1vCPU_2GB,1,2.0,77.8,147.11,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-08,/subscriptions/00000018-0018-4018-8018-000000000018/resourceGroups/rg-qa-048/providers/microsoft.servicebus/namespaces/service-bus-003,service-bus-003,microsoft.servicebus/namespaces,rg-qa-048,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",integration,reporting,qa,CC1005,5999.31,P1v3,2,8.0,,Conservative,True,65,Mock_1vCPU_4GB,1,4.0,66.5,1376.72,1376.72,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-08,/subscriptions/00000018-0018-4018-8018-000000000018/resourceGroups/rg-qa-048/providers/microsoft.servicebus/namespaces/service-bus-003,service-bus-003,microsoft.servicebus/namespaces,rg-qa-048,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",integration,reporting,qa,CC1005,5999.31,P1v3,2,8.0,,Moderate,False,72,Mock_1vCPU_4GB,1,4.0,81.6,1691.4,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-DIGITAL,SUB-DIGITAL-08,/subscriptions/00000018-0018-4018-8018-000000000018/resourceGroups/rg-qa-048/providers/microsoft.servicebus/namespaces/service-bus-003,service-bus-003,microsoft.servicebus/namespaces,rg-qa-048,westus2,Optimize-Tier,Optimize service tier,Move to a lower-cost tier aligned with observed demand,,,MEDIUM,HIGH,PRICED,FULL,PARTIAL,"Metric1,Metric2,Metric3",integration,reporting,qa,CC1005,5999.31,P1v3,2,8.0,,Aggressive,False,80,Mock_1vCPU_2GB,1,2.0,86.2,2124.08,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-06,/subscriptions/00000006-0006-4006-8006-000000000006/resourceGroups/rg-qa-036/providers/microsoft.servicebus/namespaces/service-bus-004,service-bus-004,microsoft.servicebus/namespaces,rg-qa-036,westus2,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,MEDIUM,MEDIUM,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2",data-ai,identity,qa,CC1004,11196.51,Standard_D4s_v5,4,16.0,,Conservative,True,65,Mock_2vCPU_8GB,2,8.0,63.7,1100.1,1100.1,Low,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-06,/subscriptions/00000006-0006-4006-8006-000000000006/resourceGroups/rg-qa-036/providers/microsoft.servicebus/namespaces/service-bus-004,service-bus-004,microsoft.servicebus/namespaces,rg-qa-036,westus2,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,MEDIUM,MEDIUM,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2",data-ai,identity,qa,CC1004,11196.51,Standard_D4s_v5,4,16.0,,Moderate,False,72,Mock_2vCPU_8GB,2,8.0,67.9,1351.55,0.0,Medium,RESOLVED
2026-09-10,run-20260910-official-001,FIS-CORP,SUB-CORP-06,/subscriptions/00000006-0006-4006-8006-000000000006/resourceGroups/rg-qa-036/providers/microsoft.servicebus/namespaces/service-bus-004,service-bus-004,microsoft.servicebus/namespaces,rg-qa-036,westus2,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,MEDIUM,MEDIUM,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2",data-ai,identity,qa,CC1004,11196.51,Standard_D4s_v5,4,16.0,,Aggressive,False,80,Mock_1vCPU_4GB,1,4.0,80.0,1697.3,0.0,High,RESOLVED
2026-09-10,run-20260910-official-001,FIS-INTERNATIONAL,SUB-INTERNATIONAL-03,/subscriptions/00000023-0023-4023-8023-000000000023/resourceGroups/rg-dev-023/providers/microsoft.servicebus/namespaces/service-bus-005,service-bus-005,microsoft.servicebus/namespaces,rg-dev-023,westus2,Review-Utilization,Review utilization,Resource shows optimization opportunity based on current utilization,,,HIGH,HIGH,HEURISTIC,FULL,PARTIAL,"Metric1,Metric2,Metric3",digital-channels,customer360,dev,CC1006,14473.18,Standard_D4s_v5,4,16.0,,Conservative,True,65,Mock_2vCPU_8GB,2,8.0,68.4,3879.78,3879.78,Low,RESOLVED
